Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
BARRICA BEBIDAS;TABACO;55;75;36;0;0;2039;2;
OSOLA;TABACO ACHALAY;215;300;39,53;1445;12;7798096700234;642;27/01/2023
ANALGESICOS;TABACO ACHALAY MENTA;140;170;21,43;940,8;12;7798096700272;94;27/01/2022
HUACHANA MARTIN;TABACO ALFAKHER;739;950;28,55;5099;15;3333;666;03/09/2022
TABAQUERIA;TABACO APACHE NATURAL 30 GRS;255;320;25,49;300,01;17,65;87101583278;-3;29/05/2020
TABAQUERIA;TABACO APACHE VAINILLA 30 GRS;255;320;25,49;301;18,04;8710151583292;3;29/05/2020
TABAQUERIA;TABACO ARGENTO PARA PIPA 50 GRS;390;469,99;20,51;430;10,26;3285;3;19/08/2020
TABAQUERIA;TABACO ARGENTO VARIOS (NO PIPA);300;360;20;350;16,67;2345234533;-4;20/08/2020
TABAQUERIA;TABACO ARLEQUIN SABORIZADO;300;360;20;2016;12;7798205440235;-1;19/08/2020
TABAQUERIA;TABACO CENTURION NATURAL;354;450;27,12;400;12,99;3266;90;28/07/2022
TABAQUERIA;TABACO CERRITO CHOCOLATE 45 GRS;250;330;32;310;24;7730104034283;9;12/06/2020
TABAQUERIA;TABACO CERRITO ESPECIAL 45 GRS;245;300;22,45;281,75;15;7730104012595;1;29/05/2020
OSOLA;TABACO DON JOSE NEGRO;68;90;32,35;456,96;12;3210;6;09/04/2020
TABAQUERIA;TABACO DRUM THE ORIGINAL;280;350;25;330;17,86;4030700124085;6;29/05/2020
ANALGESICOS;TABACO FUME;200;250;25;1344;12;3426;8;08/10/2021
OSOLA;TABACO LAS HOJAS CHOCOLATE 15 GR.;255;320;25,49;1714;12;7798096700128;781;06/11/2021
ANALGESICOS;TABACO LAS HOJAS COMUN 50 grs;260;350;34,62;3052;17,39;7798096700012;1172;27/01/2023
ANALGESICOS;TABACO LAS HOJAS NATURAL 15 GR.;95;130;36,84;638;12;7798096700166;78;29/05/2020
TABAQUERIA;TABACO LAS HOJAS NEGRO 30 GRS;245;300;22,45;281,75;15;7798096700142;7;29/05/2020
OSOLA;TABACO LAS HOJAS UVA 15 GR.;255;320;25,49;1714;12;7798096700135;71;06/11/2021
ANALGESICOS;TABACO LAS HOJAS VAINILLA 15 GR.;255;320;25,49;1800;17,65;7798096700241200;55;06/11/2021
TABAQUERIA;TABACO MADISON CLASSIC 25 GRS;180;239,99;33,33;216;20;7730104034030;5;23/05/2020
ANALGESICOS;TABACO MAZAYA;150;180;20;1008;12;3135;1;19/10/2019
TABAQUERIA;TABACO MC BAREN DULCE DE LECHE 30 GRS;300;360;20;330;10;3284;8;19/08/2020
TABAQUERIA;TABACO MORO VARIOS SABORES;320;390;21,88;2340;21,88;3296;95;04/03/2021
HUACHANA MARTIN;TABACO NARGUILE AFZAL;539;700;29,87;622;15,39;3152;58;14/01/2023
ANALGESICOS;TABACO NARGUILES;110;143;30,43;0;-100;3009;-11;13/02/2019
OSOLA;TABACO PACHAMAMA;180;230;27,78;1210;12;7798311170019;959;17/07/2020
ANALGESICOS;TABACO PARA NARGILES NAKHLA TOBACCO;350;460;31,43;2520;20;3352;82;08/02/2022
TABAQUERIA;TABACO PARA PIPA CAMAGUEY;350;450;28,57;420;20;3246;10;12/06/2020
BRINDAR;TABACO PARA PIPA EXETER;131,42;162;23,63;883,14;12;7793677912044;96;26/02/2022
TABAQUERIA;TABACO PARA PIPA FIGHTER;350;450;28,57;420;20;3247;6;12/06/2020
TABAQUERIA;TABACO PURO ARGENTINO 30 GRS GOLDEN VIRGINIA;440;530;20,45;506;15;7798333560065;94;04/03/2021
TABAQUERIA;TABACO PURO ARGENTINO 30 GRS VAINILLA;440;530;20,45;506;15;7798333560058;98;04/03/2021
TABAQUERIA;TABACO PURO ARGENTINO NAT 30 GRS;440;530;20,45;506;15;542563000123;99;04/03/2021
BARRICA BEBIDAS;TABACO REDFIELD;265;340;28,3;1780,8;12;3359;96;04/03/2021
TABAQUERIA;TABACO SAINTS 30 GRS CHOCOLATE;265;350;32;329;24;3219;3;04/03/2021
TABAQUERIA;TABACO SAINTS 50 GRS CHOCOLATE;335;420;25,37;398;18,75;3230;7;04/03/2021
TABAQUERIA;TABACO SAINTS 50 GRS CLASICO;335;420;25,37;403;20,31;3231;8;04/03/2021
TABAQUERIA;Tabaco Sayri  25 grs;320;390,02;21,88;360;12,5;3282;6;04/03/2021
TABAQUERIA;Tabaco Sayri Original 50 grs (sin aditivos);450;540;20;500;11,11;7798194420034;9;04/03/2021
TABAQUERIA;TABACO STANLEY;330;399,99;21,21;379,5;15;541462285408;-1;13/07/2020
TABAQUERIA;TABACO STANLEY NEGRO;330;399,99;21,21;379,5;15;5414622855507;10;13/07/2020
ANALGESICOS;TABAJO DON JOSE;85;120;41,18;571;12;7798096700029;71;06/06/2020
ANALGESICOS;TABAQUERA POKET;320;400;25;2150;12;4459;100;08/10/2022
QUILMES;TABLA DE PIZZA STELLA ARTOIS;2800;3500;25;18816;12;4467;100;19/10/2022
ARCOR;TABLETA ARCOR MILK 12 GR.;37,04;50;34,99;249;12;77977991;880;27/01/2023
ARCOR;TABLETA CHOCOLATE BLANCO CON MANI;216,02;275;27,3;1451,64;12;7790580133634;995;21/07/2022
ARCOR;TABLETA CHOCOLATE DUO 95 GR.;207;270;30,43;1391;12;7790580133795;989;28/10/2022
ANALGESICOS;TAFIROL;30;40;33,33;202;12;3054;1418;11/11/2022
ANALGESICOS;TAFIROL FORTE;35;50;42,86;0;0;1647;729;02/08/2022
ANALGESICOS;TAFIROL PLUS;30;50;66,67;202;12;3055;1686;02/08/2022
ANALGESICOS;TAFIROL TE 650MG;2,4;4;66;0;0;1564;38;
TALCA;TALCA 3L;112,5;140;24,44;500;11,11;7793755000090;550;04/10/2021
TALCA;TALCA COLA 2.25 LT;43;55;27,91;300;16,28;7793755001745;8188;14/08/2019
TALCA;TALCA MANZANA 2.25 LT;43;55;27,91;300;16,28;7793755001721;65151;31/08/2021
TALCA;TALCA NARANJA 2.25 LT;43;55;29;300;16,28;7793755001738;2800;14/08/2019
TALCA;TALCA POMELO 2.25 LT;43;55;29;300;16,28;7793755001790;65346;14/08/2019
TALCA;TALCA RETONABLE 2 L;37;45;21,62;340,4;15;1358;3824;14/08/2019
HUACHANA MARTIN;TAMBO LICOR DE DULCE DE LECHE;4620;6000;29,87;32400;16,88;4383;98;17/01/2023
ARCOR;TAMBORCITOS MOGUL;10,03;24;141,25;0;0;7790580121112;65518;21/07/2022
ARCOR;TATIN SIMPLE 2 X $10;14,65;17;14;0;0;2171;83;21/07/2022
ARCOR;TATIN TRIPLE X15;14,6;18;24;0;0;1974;3;21/07/2022
BARRICA BEBIDAS;TAYO ENCENDEDORES;12;20;66,67;80,64;12;3194;80;26/02/2020
BARRICA BEBIDAS;TAZA FUTBOL;600;750;25;4032;12;3379;5;07/06/2021
ALMACEN;TAZA MAGICA;810;1000;23,46;5443,2;12;3382;98;11/06/2021
QUILMES;TAZA PATAGONIA;997,04;1200;20,36;6700,11;12;4530;10;25/01/2023
OTROS;TE DE TILO SUELTO;0,59;1;69;0;0;1654;85;
OTROS;TE GREEN HILLS 2 X10;2,92;10;242,47;19,62;12;3506;100000;25/03/2022
PALACIO;TE TARAGUI X 50 UNIDADES;11,94;14;20;0;0;7790387010312;93;
ANALGESICOS;TE VICK;55;70;27,27;0;0;899;56;06/05/2021
HUACHANA MARTIN;TEKILA CAMACHO;730;1000;36,99;839;15;7790163053021;279;29/07/2022
HUACHANA MARTIN;TEKILA LA ARENITA;1105;1390;25,79;1270;14,93;7501481601111;97;19/02/2021
OSOLA;TEKILA SAUZA;1880;2400,01;27,66;12972;15;7501005616423;96;29/01/2021
HUACHANA MARTIN;TEKILA SOL AZTECA PETACA;93,47;150;60,48;112;20;7790163070370;756;21/07/2022
HUACHANA MARTIN;TEQUILA CONQUISTADOR DE MEXICO;1826;2300;25,96;2100;15,01;7790260012396;862;02/12/2022
OSOLA;TEQUILA CORRALEJO;1815;2180;20,11;2089,97;15,15;7503000677171;1;31/08/2019
HUACHANA MARTIN;TEQUILA CUERNAVACA 1000CC;803;1100;36,99;5700;18,31;7790121001262;576;21/12/2022
OSOLA;TEQUILA DF;390;500;28,21;2640;12,82;7790639001334;65298;19/01/2022
OSOLA;TEQUILA DF BLANCO;390;500;28,21;2640;12,82;7798167920127;37;19/01/2022
OSOLA;TEQUILA EL JIMADOR DORADO;627,13;781;24,52;4214,34;12;7501145229200;1;03/05/2019
HUACHANA MARTIN;TEQUILA JOSE CUERVO ESPECIAL DORADO;6890;8700;26,27;8000;16,11;7501035010109;65462;24/12/2022
CORDOBEZA;TEQUILA JOSE CUERVO ESPECIAL SILVER;6890;8700;26,27;8000;16,11;7501035042322;65489;24/12/2022
HUACHANA MARTIN;TEQUILA SOL AZTECA 1 L.;1083;1400;29,27;7500;15,42;7790163053014;892;03/12/2022
BARRICA BEBIDAS;TERMA CERO LIMON 1.35 L;34,36;45;30;0;0;7790950133288;981;07/07/2018
BARRICA BEBIDAS;TERMA CERO MANZANA 1.35 L;34,36;45;30;0;0;7790950133370;992;16/05/2018
BARRICA BEBIDAS;TERMA CITRUS 1.35 L;34,36;45;30;0;0;7790950135992;1;16/05/2018
HUACHANA MARTIN;TERMA CUYANO;50;70;40;336;12;7790950133332;96;12/06/2020
HUACHANA MARTIN;TERMA LIMON;105;130;23,81;700;11,11;7790950133271;92;22/10/2021
BARRICA BEBIDAS;TERMA LIMONADA LISTA SAB JENGIBRE;34,36;45;30;0;0;7790950134704;65535;16/05/2018
BADIE;TERMA PATAGONICA 1.35 L;34,36;45;30;0;0;7790950133356;-11;07/10/2019
SALDO VIRTUAL;TERMA POMELADA 1.5 L.;50;70;40;350;16,67;7790950134728;8;06/06/2020
OSOLA;TERMA POMELADA 200 ML;3,2;12;275;0;0;7790950133936;4;14/07/2018
HUACHANA MARTIN;TERMA POMELO;200;250;25;1380;15;7790950133257;85;24/08/2022
BARRICA BEBIDAS;TERMA POMELO ROSADO 1.35 L;34,36;45;30;0;0;7790950133363;987;16/05/2018
SAN JUAN;TERMA SERRANO 1.35 L;200;250;25;1380;15;7790950133318;919;24/08/2022
HUACHANA MARTIN;TERMA SERRANO CERO 1.35 L;126;160;26,98;840;11,11;7790950133325;202;19/04/2022
HUACHANA MARTIN;TERMA TRES TORRES POMELO ROSADO;40;60;50;268,8;12;7790950136609;94;12/06/2020
TERRABUSI;TERRABUSI VARIEDAD CHOCOLATE X 400 G;42,5;55;29;0;0;7622300829568;87;28/10/2019
OSOLA;TIA MARIA CREAM;1500;2000;33,33;1730;15,33;7792410504331;709;29/12/2022
ANALGESICOS;TIPS FUMANCHU;45;70;55,56;302,4;12;7798121253162;77;25/05/2022
TERRABUSI;TITA 19 GR.;66,27;90;36,5;445;12;77976291;952;01/10/2022
ALMACEN;TOALLITAS ALWAYS C/ALAS;57,75;80;38,53;0;0;7500435023290;95;01/04/2020
BRINDAR OTROS;TOALLITAS ALWAYS SUAVE;29,7;40;34,68;0;0;7500435023320;1;16/03/2020
BRINDAR OTROS;TOALLITAS ALWAYS SUAVE;37,18;50;34,48;249,84;12;7500435140577;9;16/03/2020
LAYS;TOALLITAS FEMENINAS LINA NOCTURNA C/ALAS;23,4;28;19;0;0;7793620003461;2;
SNACKO;TOALLITAS FEMENINAS LINA NORMAL C/ALAS;16,4;25;52,44;0;0;7793620003379;1;26/03/2019
TERRABUSI;TOBLERON LECHE 100 GR;358,7;450;25,45;2410,46;12;7614500010013;98;25/04/2022
ALMACEN;TOMATE PERITA SAN REMO 400 G;35,81;50;39,63;240,64;12;7798022226494;100;01/04/2020
ARCOR;TOP LINE 7 BUBBLE FUN;81,54;120;47,17;548;12;77983794;9970;19/01/2023
ARCOR;TOP LINE FRUTA;16,59;22;32,63;0;0;77958372;72;21/07/2022
ARCOR;TOP LINE SEVEN MENTHOL;81,54;120;47,17;548;12;77964137;426;19/01/2023
ARCOR;TOPLINE CRAZY TUTY;3,59;12;237,84;0;0;77955104;957;21/07/2022
ARCOR;TOPLINE CRUNCH FRUTILLA;37,91;55;45,1;261,6;15;7790580104047;97;21/07/2022
ARCOR;TOPLINE CRUNCH MENTA;37,9;55;45,14;254,7;12;7790580104030;96;21/07/2022
ARCOR;TOPLINE MISTERY;3,94;12;207,69;0;0;77952110;991;21/07/2022
SECCO;TORO SELECCION BLEND;99,99;125;25,01;459,96;15;7790314064944;7;13/06/2019
FECOVITA;TORO VIEJO BONARDA SIRAH 1125 CC;317,73;400;25,89;2110;10,68;7790314006760;627;21/05/2022
FECOVITA;TORO VIEJO SIRAH MALBEC 3 L;1156;1450;25,43;5160;11,59;7790314007767;966;30/09/2022
KOKA;TOSTITOS NACHO 90 GR;10;25;150;67,2;12;3075;1;07/05/2019
VASCO;TRAPICHE RESERVA 2017 MALBEC;833,12;1080;29,63;5700;14,03;7790240094459;211;03/08/2022
PEPSI;TRATENFU ALMENDRA Y VAINILLA;184,9;230;24,39;1275,81;15;7798290580557;98;12/06/2021
PEPSI;TRATENFU ALMENDRAS Y COCO;184,9;230;24,39;1260;13,57;7798290580861;99;12/06/2021
PALACIO;TRIO PEPONAS BATATA 180GR;8,7;12;37;0;0;7791787000279;999;
Cofico;TSINGTAO LATA 500 ML;78;100;28,21;540;15,28;6901035603232;147;10/12/2019
TABAQUERIA;TUBO CON FILTRO CLIQ GIZEH;280;400;42,86;2280;35,71;4002604034296;9;16/05/2020
BADIE;TUBOS GENEVA BOTANICOS;2100;2900;38,1;2415;15;3447;96;25/11/2022
CANNABICO - TABAQUERIA;TUKERO ROK MINI TIPS;54;100;85,19;454;40;724373730455;936;01/10/2022
ANALGESICOS;TUKEROS DE VIDRIO TIP1 - PRO;70;100;42,86;510;21,43;3471;1;08/02/2022
VASCO;TUKMA RESERVA MALBEC;1781;2250;26,33;12300;15,1;7798156370070;722;18/11/2022
VASCO;TUKMA ROSADO;479;600;25,26;3270;13,78;138;20;05/05/2021
CITRIC;TULIPAN PRESERVATIVO;174,23;230;32,01;1171;12;3047;1843;05/12/2022
ANALGESICOS;TUQUERO ARMADO 2X $10;4;10;150;26,88;12;4501;9965;17/12/2022
ANALGESICOS;TUQUERO REY;60;80;33,33;403;12;7798347591130;954;13/11/2021
ARCOR;TURRON  ALICANTE CON CHOCOLATE X 90 G;40,03;48;20;0;0;7790580392505;98;21/07/2022
ARCOR;TURRON ARCOR DE COCO CON CHOCOLATE X 90 g;36,76;45;22;0;0;7790580353407;97;21/07/2022
ANALGESICOS;TURRON ARCOR FIBRA;8,37;15;79,21;56,25;12;77965295;61;30/10/2019
ARCOR;TURRON ARCOR X 280 G;33,41;47;40;0;0;7790580240219;96;21/07/2022
ARCOR;TURRON ARCOR YOGURT FRUTILLA;10,13;18;79,21;68,1;12;77962188;39;21/07/2022
ARCOR;TURRON DE MANI ARCOR X 120 G;56,46;73;28,59;0;0;7790580283506;1;21/07/2022
ARCOR;TURRON DE MANI ARCOR X 80 G;46,05;55;19,45;0;0;7790580240400;93;21/07/2022
ARCOR;TURRON DE MANI CON YEMAS X 110 G;40,03;48;20;0;0;7790580392703;99;21/07/2022
ARCOR;TURRON LA INFANTA X 100 G;44,5;53;20;0;0;7790580388706;97;21/07/2022
ARCOR;TURRON MANI CON FRUTA  80 G;32,2;42;31,53;0;0;7790580311605;3;21/07/2022
ARCOR;TURRON MANI SABOR MIEL 120 GR;56,46;73;28,59;379,44;12;7790580240103;-1;21/07/2022
PALACIO;TURRON NAMUR GEORGALOS;11,3;20;76,99;75,94;12;7790380003809;81;31/03/2021
ARCOR;TURRON Y MANI 25G ARCOR;31,74;50;57,53;72;13,07;77940131;144;18/10/2022
ARCOR;TURRONES 2X15;14,36;22;51;0;0;224;977;21/07/2022
ALMACEN;TURRONES 2X30;22,6;30;0;0;0;3370;0;20/04/2021
ARCOR;TURRONES 3 X30;30,05;50;66,67;0;0;2185;988;21/07/2022
ARCOR;TURRONES CHOCOLATADA;31,78;50;57,33;214;12;77975737;929;18/10/2022
LAYS;TWISTOS 4 QUESO X 45 G;16,81;22;30;0;0;7790310003008;85;25/07/2017
LAYS;TWISTOS SNACK DE ARROZ ORIGINAL 90GR;15,48;22;42;0;0;7790310006399;998;
LAYS;TWISTOS SNACK DE ARROZ QUESO 90GR;15,48;22;42;0;0;7790310006405;997;
ANALGESICOS;UVASAL;27,6;40;44,93;185;12;3291;977;17/03/2022
PALACIO;VAINILLAS MAURI 80G;11,86;18;51;0;0;7790628102684;844;11/09/2018
BARRICA BEBIDAS;VALIJA ESTUCHE VASO CASA ROSA;2273;2949,9;29,78;16365,6;20;790757820241;7;18/03/2022
TABAQUERIA;VAN HASSEN 30GR;280;340;21,43;310;10,71;3283;2;19/08/2020
TERRABUSI;VARIEDAD CHOCOLATE 300 GR;75,5;100;32,94;0;-100;7622210649249;20;26/01/2021
IL DOCTORE;VASO ABSOLUT;2500;3200;28;3100;24;4524;10;07/01/2023
IL DOCTORE;VASO BAUMM;1300;1600;23,08;9000;15,38;4522;1000;07/01/2023
BARRICA BEBIDAS;VASO BLANCO X 2 OK;3,6;10;177,78;24;12;3218;76;16/07/2020
BARRICA BEBIDAS;VASO BOMBAY;150;200;33,33;1008;12;3187;6;17/01/2020
BARRICA BEBIDAS;VASO BRANCA MINI;350;450;28,57;0;0;2117;1382;04/06/2022
QUILMES;VASO BUDWEISER;86,26;98;13,42;106,44;23,4;3013;100;03/07/2020
IL DOCTORE;VASO CHIVAS REGAL;2500;3200;28;3100;24;4525;100;07/01/2023
BARRICA BEBIDAS;VASO COCA COLA  350CC;66,66;70;5,01;0;-100;3181;100000;03/05/2021
BARRICA BEBIDAS;VASO COCA COLA  600CC;83,33;100;20;0;-100;3182;4;28/12/2019
BARRICA BEBIDAS;VASO COCA COLA SHOTS;50;50;0;0;-100;3180;6;28/12/2019
BARRICA BEBIDAS;VASO COCA COLA VIDRIO 1.5L;350;500;42,86;2352;12;3384;95;14/06/2021
BARRICA BEBIDAS;VASO COCA COLA VIDRIO 1L;350;450;28,57;2352;12;3383;90;14/06/2021
BARRICA BEBIDAS;VASO COLECCION QUILME MUNDIAL;63,5;75;18,11;415,32;9;215;998;25/05/2019
QUILMES;VASO CORONA;35;70;100;420;100;3114;140;22/10/2020
BARRICA BEBIDAS;VASO DURO;5;15;200;0;0;2156;671;
BARRICA BEBIDAS;VASO FERNETOMETRO;150;250;66,67;0;0;1724;65530;04/06/2022
BARRICA BEBIDAS;VASO GRANDE $50  2X $80 - 10X $350;24;50;108,33;80;66,67;1951;63172;08/10/2022
BADIE;VASO HEINEKEN CHAMPIONS;37,5;75;100;0;0;2143;65529;30/09/2019
BADIE;VASO HEINEKEN OFERTA 2 X 100;76,1;108;42;0;0;2148;875;30/09/2019
BARRICA BEBIDAS;VASO MEDIDA DOBLE;535;650;21,5;3595,2;12;3511;6;02/04/2022
BADIE;VASO MEDIDA METAL;200;250;25;450;12,5;3377;94;06/10/2021
BARRICA BEBIDAS;VASO MUNDIAL MARINARO;25;30;20;0;0;2133;10;
Cofico;VASO ORANJEBOOM;0;0;;0;12;3038;37;10/08/2019
QUILMES;VASO QUILMES MUNDIAL;63,5;75;18,11;420;10,24;2152;65476;07/10/2019
BARRICA BEBIDAS;VASO SHOT;150;200;33,33;1008;12;3378;94;02/06/2021
BARRICA BEBIDAS;VASO SMIRNOFF;30;70;133,33;210;16,67;3172;93;17/12/2019
SECCO;VASO TORO SELECCION;70;100;42,86;470,4;12;4471;72;28/10/2022
BARRICA BEBIDAS;VASO vasito shot TOC TOC;33,33;50;50,02;226;13;3127;-4;28/09/2019
IL DOCTORE;VASO Y COPA PE•ON DEL AGUILA;1400;1800;28,57;10200;21,43;4523;100;07/01/2023
BARRICA BEBIDAS;VASOS  FUTBOL MANGO MADERA;200;300;50;0;0;1723;65468;25/05/2022
OTROS;VASOS MEDIO LITRO;0,7;5;614;0;0;344;65165;09/11/2018
IL DOCTORE;VASOS SCHOFFERHOFER;1300;1600;23,08;1502;15,56;3327;84;09/05/2022
BARRICA BEBIDAS;VERMOUTH CARPANO DRY;170;500;194,12;1140;11,76;7790290009397;993;21/04/2022
BARRICA BEBIDAS;VERMOUTH CARPANO ROSSO X950CC;170;500;194,12;1140;11,76;7790290008192;417;13/09/2022
HUACHANA MARTIN;VERMOUTH MARTINI ROSSO;841;1100;30,8;5800;14,94;7790950134810;65336;16/01/2023
OSOLA;VERMOUTH PUNT E'MES X750CC;177;600;238,98;1140;7,34;7790290007195;47;21/04/2022
EZD;VICEROY  CONVERTIBLE BOX 20;73,68;172;134,12;0;0;1293;9;02/09/2022
EZD;VICEROY 10 MENTOLADO;138;172;25;0;0;77941022;80;02/09/2022
Promos;01/02/2001;783,32;998;0;0;0;3006;0;21/12/2022
OTROS;VINERO RUSTICO;250;300;20;1680;12;3085;0;14/06/2019
HUACHANA MARTIN;VINO  CHAQUE•O PALAVECINO CLASICO;429,66;550;28,01;2970;15,21;7798391420028;929;03/12/2022
OSOLA;VINO + SODA ABEL M TORINO LATA 473 CC;50;60;20;340;13,33;7790950137958;96;25/07/2020
HUGO NORTON;VINO 1326 MALBEC FCA. LOS GIGANTES;240;300;25;1680;16,67;7798284570014;65494;13/09/2021
BARRICA BEBIDAS;VINO ABEL MICHEL TORINO SELECCION;210;280;33,33;1450;15,08;7791093000017;64215;27/07/2022
FURCI;VINO ADENTRO;210;250;19;0;0;1445;65530;16/11/2018
FURCI;VINO ADENTRO TORRONTES;109,25;125;14;0;0;143;1;16/05/2018
LAS LUCIAS TACUIL;VINO AITANA TARDIO;1014;1300;28,21;7100;16,7;7794692000013;9983;06/01/2023
NATY SARAVIA W.T;VINO ALAMBRADO MALBEC;728;1000;37,4;1667;14,5;7791728002690;623;26/10/2022
PEJINAKIS;VINO ALARIS CABERNET;345;400;15,94;2400;15,94;7790240107500;998;17/09/2022
PEJINAKIS;VINO ALARIS CHARDONAY;346;450;30,06;2340;12,72;7790240107517;96;24/09/2022
PEJINAKIS;VINO ALARIS DULCE ROSE;364;499,99;37,36;2520;15,38;7790240095289;99;17/09/2022
VASCO;VINO ALARIS TORRONTES;346;450;30,06;2284;10;7790240091212;993;06/06/2022
VASCO;VINO ALMA MORA BLEND;673;900;33,73;4700;16,39;7791540045721;600;25/01/2023
VASCO;VINO ALMA MORA CABERNET;673;900;33,73;4700;16,39;7790240042085;65346;25/01/2023
PEJINAKIS;VINO ALMA MORA CABERNET RESERVA;866;1100;27,02;6000;15,47;7791540048500;992;19/11/2022
VASCO;VINO ALMA MORA DULCE;673;900;33,73;4700;16,39;7791540044540;65290;25/01/2023
VASCO;VINO ALMA MORA MALBEC;673;900;33,73;4700;16,39;7790240042108;9645;25/01/2023
VASCO;VINO ALMA MORA RESERVA MALBEC;915;1200;31,15;6300;14,75;7791540044106;440;25/01/2023
VASCO;VINO ALMA MORA SYRAH;673;900;33,73;4700;16,39;7790240042092;981;25/01/2023
PEJINAKIS;VINO ALMA MORA SYRAH ROSE;673;900;33,73;4700;16,39;7791540044557;988;25/01/2023
HUACHANA MARTIN;VINO ALMANDINO MALBEC;1188;1600;34,68;8300;16,44;3409;997;21/12/2022
HUACHANA MARTIN;VINO ALMANDINO SAUVIGNON BLANC;483;620;28,36;3210;10,77;3410;999;20/08/2021
HUACHANA MARTIN;VINO ALMANDINO TORRONTES;900;1200;33,33;6200;14,81;3408;94;21/12/2022
HUACHANA MARTIN;VINO ALTOBELLI MALBEC;773;1000;29,37;5400;16,43;3512;95;20/01/2023
HUACHANA MARTIN;VINO ALTOBELLI RESERVA MALBEC;1482;1900;28,21;10200;14,71;3513;96;20/01/2023
VASCO;VINO ALTOS DEL PLATA CABERNET;804;1050;30,6;5550;15,05;7790975017020;300;20/08/2022
VASCO;VINO ALTOS DEL PLATA MALBEC;804;1050;30,6;5550;15,05;7790975017013;674;20/08/2022
BARRICA BEBIDAS;VINO ALTOS LAS HORMIGAS MALBEC;1232;1600;29,87;8550;15,67;3417;95;15/12/2022
NATY SARAVIA W.T;VINO ALTUPALKA BLANC EXTREMO;1059;1320;24,65;2330;10;7798187220030;98;17/12/2021
NATY SARAVIA W.T;VINO ALTUPALKA MAL-MAL- TANNAT;1874;2340;24,87;12390;10,19;7798187220054;97;17/12/2021
NATY SARAVIA W.T;VINO ALTUPALKA MALBEC EXTREMO;3008;3760;25;3310;10,04;7798187220016;60;17/12/2021
NATY SARAVIA W.T;VINO ALTUPALKA MALBEC MALBEC;1303;1610;23,56;2985;14,54;7798187220023;991;19/10/2021
GOITEA;VINO AMALAYA BLANCO DE CORTE;1100;1400;27,27;7800;18,18;7798104769093;954;11/01/2023
GOITEA;VINO AMALAYA BLANCO DULCE DE CORTE;1100;1400;27,27;7800;18,18;7798104760373;65433;11/01/2023
GOITEA;VINO AMALAYA CORTE UNICO;3800;4800;26,32;4400;15,79;7798104760441;1234;11/01/2023
GOITEA;VINO AMALAYA ESTUCHE DOBLE;100;120;20;0;0;1433;65529;27/08/2019
GOITEA;VINO AMALAYA ESTUCHE NEGRO CORTE UNICO;525;630;20;3475;10,32;37798104760442;65533;27/08/2019
OTROS;VINO AMALAYA MALBEC 375 ML;315;390;23,81;4200;11,11;7798104769130;0;17/11/2021
GOITEA;VINO AMALAYA MALBEC AZUL;1400;1800;28,57;9600;14,29;7798104763039;64256;11/01/2023
GOITEA;VINO AMALAYA MALBEC AZUL 1,5L;267,5;338;26,17;1845,72;15;7798104769123;0;27/08/2019
GOITEA;VINO AMALAYA MALBEC GRAN CORTE;2000;2500;25;14400;20;7798104769116;12463;11/01/2023
GOITEA;VINO AMALAYA ROSADO DE CORTE;1100;1400;27,27;7800;18,18;7798104760328;65471;11/01/2023
BARRICA BEBIDAS;VINO AMAUTA ABSOLUTO CABERNET;1492;1900;27,35;10300;15,06;7798097232451;990;28/01/2023
BARRICA BEBIDAS;VINO AMAUTA ABSOLUTO MALBEC;1492;1900;27,35;10300;15,06;7798097231065;979;28/01/2023
LAS LUCIAS TACUIL;VINO AMAUTA MAL-CAB CORTE REFL.;1787;2300;28,71;12300;14,72;7798097230686;991;28/01/2023
VASCO;VINO AMAUTA MALBEC;1492;1900;27,35;10300;15,06;7798097231072;1797;28/01/2023
VASCO;VINO AMAUTA TORRONTES;1190;1500;26,05;8200;14,85;7798097231102;65468;28/01/2023
LAS LUCIAS TACUIL;VINO AMAUTA TTES DULCE;1190;1500;26,05;8200;14,85;7798097233168;984;28/01/2023
FECOVITA;VINO AMENNI;68;85;25;470;15,28;7790314011016;60;22/02/2020
Cofico;VINO ANANIAS MALBEC SIN TACC;174,45;220;26,11;410;17,51;7798085643115;59;10/06/2020
BARRICA BEBIDAS;VINO ANGELICA ZAPATA CABERNET;3100;3900,11;25,81;21390;15;7794450008282;996;11/10/2022
HUACHANA MARTIN;VINO ANGELICA ZAPATA MERLOT;3100;3900;25,81;21360;14,84;7794450008961;98;11/10/2022
BARRICA BEBIDAS;VINO ANIMANA  TINTO 1 L;31,66;40;26;0;0;7794692000150;65305;02/10/2017
BARRICA BEBIDAS;VINO ANIMANA BLANCO X1L TETRABRICK;270;350;29,63;3600;11,11;7794692000143;-419;27/01/2023
NATY SARAVIA W.T;VINO ANKO MALBEC;1594;2000;25,47;3700;16,06;859481003068;986;20/01/2023
NATY SARAVIA W.T;VINO BAD BROTHERS MATACA;2328;3000;28,87;5400;15,98;813198209250;90;20/01/2023
NATY SARAVIA W.T;VINO BAD BROTHERS TOVIO BLEND;1796;2300;28,06;4200;16,93;813198207263;91;20/01/2023
FURCI;VINO BAGUALA;110;145;31;0;0;1447;1;01/12/2017
FECOVITA;VINO BARCELONA CAVERNET SAUVIGNON;374;470;25,67;2580;14,97;7790314009778;91;13/03/2021
